GAdenoma	GCarcinoma	GQuimio
38494_at	4.99650036391126	5.09768494582021	4.94658753301903
38495_s_at	4.7440857227697	5.08467605272751	4.83672199766533
38496_at	4.2481200539223	4.25412576753446	4.23486284041006
38497_at	3.20315003558702	3.31773474744044	3.23462809469969
38498_at	5.82550183008209	5.9448868505599	5.61338211459448
38499_s_at	5.67357387482665	5.83996987641688	5.76214465612591
385_at	6.99469921487575	6.804953875191	6.95046063224219
38502_at	4.18335912710012	4.18024078036526	4.14004384173246
38503_at	5.74310385399949	5.96797668071319	5.74469404483537
38504_at	6.62111667746069	6.52511553690624	6.61142417287345
38506_at	8.29179999051523	8.22051718015197	8.29457557089964
38509_at	4.07604468424531	4.08796762411983	4.02979274861985
38512_r_at	7.06640529917307	7.16042257964443	7.08043241048429
38513_at	6.16793931820424	6.19826655178206	6.17682847018177
38514_at	3.97635098658925	4.04241491376252	4.02080448318897
38516_at	7.33510205513219	7.44997855221895	7.44247327316279
38520_r_at	2.97295160554985	3.01366064133056	2.95732063049102
38526_at	4.52480152238118	4.97955312136864	4.63229035376721
38528_at	6.13368074481435	6.32065852787881	6.15057989433729
38529_at	7.4538390339952	7.11757911368444	7.30450775490097
38532_at	5.17216154280721	5.16406032452474	5.17271173395139
38533_s_at	6.23484185297102	6.64140586688919	6.56823781459406
38534_at	5.91849774271647	6.06681247012547	5.92166961342879
38535_at	4.53119444221681	4.6932694071718	4.58227421263045
38536_at	3.47806993433566	3.91134143627119	3.48457081993881
38539_at	5.22266593434732	4.98862022671861	5.00582873447333
38540_at	4.80173019718026	4.73870188646174	4.74303846021681
38541_at	7.30365655930435	7.32372794530379	7.24102791099063
38543_at	5.24747001902866	5.40996380768467	5.33675893702656
38548_at	3.29062603518854	3.34681160400211	3.24718369864274
38550_at	8.48505616219489	8.43091683206071	8.47783954895426
38552_f_at	4.99796086775798	5.23297416527146	5.06149765334502
38553_r_at	5.84052785342516	6.08845986521307	6.01877996662969
38554_at	7.6426891596606	7.78266463584953	7.65738991118093
38556_at	6.93854444415018	7.05909247931686	6.86648827778009
38557_at	3.14964054108472	3.23207649856148	3.13930501895626
38561_at	5.53741750769261	5.6807432912602	5.51899871536436
38562_g_at	5.36928533113254	5.45137601889665	5.35422560770718
38564_at	7.32151871912991	7.42086783907967	7.31703137820586
38565_at	5.92064618831881	6.0160264515442	6.01772643182926
38567_at	5.49885686459753	5.72262188073123	5.73605829091911
38569_at	6.77056535452918	6.52344300141178	6.66407454828951
38572_at	5.74626518438636	5.84662514709797	5.73109330346949
38574_at	3.82694787379218	3.93313958848138	3.9970953910799
38577_at	5.21801350505992	5.1482957717133	5.07438989258406
38578_at	5.65794556526668	5.99378054825656	6.18742690297022
38579_at	5.71969498069215	5.84919044929556	5.75478928091018
38582_at	6.83858298139902	6.86266591243428	6.88253808614054
38583_at	3.27321898484729	2.75132615079131	3.13348738709514
38585_at	5.63310582429005	5.64917264190526	6.53592489620402
38586_at	3.91864389042201	4.13218191104127	4.06016526717152
38587_at	2.96560913381489	3.12333780528531	2.98451505196631
38588_at	4.67932547816368	4.69405977706714	4.66394039987295
38591_at	4.27084315655653	4.12350282691267	4.20485944797549
38593_r_at	5.5204384423463	5.70063402756443	5.49790457842404
38594_i_at	8.44321391373115	8.76062513158306	8.4471592218653
38595_r_at	6.78002391615788	7.10515188344814	6.85002537549185
38596_i_at	2.94434879588591	3.05171410799637	2.89446630751773
38598_at	3.83816970993415	4.039885947034	3.93310994210609
386_g_at	7.08105283984427	7.06345037385354	7.07383387643145
38600_r_at	3.24084601282404	3.32948036314197	3.33987310844148
38601_at	6.04886749017919	6.14347157386603	6.11601643128683
38602_at	5.3532022327515	5.4135284981187	5.35719748963597
38604_at	5.21548521504724	5.2832677766089	5.30586786888994
38606_at	4.85690521217968	5.38144551065844	4.9466764984414
38607_at	7.2378499213285	7.3168320022214	7.21506382645689
38608_at	5.85233730820591	6.18466993939344	5.965222515611
38609_at	6.81310229191192	6.78044203012081	6.83927933636983
38611_at	4.26699480033893	4.20387362572375	4.18291676588908
38615_at	3.10973875872355	3.391013465503	3.29041882768185
38616_at	5.88063775538474	5.96660878272728	5.87016021686265
38619_at	5.34032744633102	5.18103521550955	5.22711877677334
38623_at	7.33070746981658	7.41361376559168	7.25753518173347
38624_at	7.18920016317058	7.24357652749309	7.20599004714971
38625_g_at	7.04801802691714	6.9909730022684	6.95844962417896
38629_at	8.05475356669931	8.06529818191411	8.01051248873441
38632_at	6.68064387842537	6.80717639065351	6.72628662557038
38639_at	7.33052911153473	6.9780761134352	7.20242194587125
38640_at	7.4131785627403	7.98932101280848	7.49543989562261
38644_at	7.43672109866033	7.34613465345676	7.34666046229281
38646_s_at	5.49878308055786	5.85447482750649	5.50904446503329
38658_at	6.9237916508678	6.97170878649189	6.91216264105015
38661_at	8.46767996926378	8.74655956847053	8.57157277135624
38675_at	9.18049672855097	9.43284786263738	9.21334074015447
38682_at	8.12211109224459	8.33115384947295	8.16112485703919
38691_s_at	8.42259827351581	8.39782607593703	8.39601027966225
38696_at	5.81444341843148	5.77976421096347	5.78947146043101
38699_at	5.71717632685756	5.9943112503922	5.80353298635964
38701_at	8.37791391602558	8.20830204817931	8.21492153916089
38706_at	6.83083472745182	6.88842919455338	6.9493836449699
38707_r_at	9.83960688123032	9.83067179741899	9.81917476959967
38714_at	6.8654480973063	6.69500113322015	6.94140450656324
38715_at	5.32405139126973	5.33050731388909	5.24999510542468
38731_at	6.05334259754072	5.91134117266909	5.94477214588913
38742_s_at	6.27698352103076	6.24081448550866	6.29076322599386
38746_at	6.69351835170074	6.90592745437398	6.7775756955799
38769_at	6.2157525637906	6.34034244584262	6.2461634212818
38773_at	6.29515441005628	6.42223272764084	6.24210832624512
38776_at	4.46839434057175	4.61673402346126	4.34161702572074
38777_at	6.62808740780582	6.49106036137591	6.53339163165872
38781_at	6.15127995990443	5.72363509623673	6.3655660162545
38787_at	8.36609454838548	8.54761315509821	8.38801318640744
38793_at	5.19134842281012	5.49843284390794	5.21916998721371
388_at	7.18970975685566	7.21019063258601	7.1664598423265
38800_at	5.16080183540593	5.11130695655623	5.15699990615314
38806_at	6.05516653648223	6.0416896352474	5.98610112044192
38807_at	6.29643666770065	6.20025349026778	6.11907618985997
38825_at	9.06998268902016	8.68014082702503	9.38160647397207
38838_at	3.88039090014125	3.94105389882873	3.81915938120219
38845_at	8.84618920995912	8.42283971046181	8.60130196465744
38848_at	4.70773698779462	4.70171822110578	4.69544440501087
38851_at	8.20606218880465	8.08357800018585	8.19413570994926
38852_at	6.04701465089528	6.13190997813293	6.075023715125
38859_at	6.78757074512765	6.40017616168005	6.52441350421192
38860_at	6.69072296122856	6.73285462071911	6.71520615386541
38861_at	3.39067587511896	3.5112729090118	3.3103736357537
38863_at	7.07444167431782	7.38378111091331	7.10090969859791
38865_at	7.02152443570206	7.07893317094968	7.06546702027808
38866_at	4.19858072966821	4.49977541558256	4.29911443034366
38867_g_at	5.30218575783159	5.37439962654627	5.35836669643879
38868_at	5.30447553089589	5.55160648375872	5.35410969319557
38869_at	4.17871446274274	4.38121390117515	4.17269451890858
38870_at	5.21903301845748	5.12309207347347	5.1535823865458
38873_at	4.83682118849893	4.93745979207631	4.78783791325178
38874_s_at	6.1171783707417	5.76725360818503	6.00447670491022
38876_at	3.81759276618688	4.29511537781023	3.84292159564578
38877_s_at	6.15663158272106	6.24241842485694	6.24551894242212
38878_at	6.24522173913445	6.53260780901682	6.26427329367463
38879_at	5.05454912810816	5.35552147180231	5.07787995904032
38881_i_at	5.77022326334893	6.04370610580558	5.82126654650219
38883_at	7.42096120723712	7.20769833757313	7.30112135405329
38884_at	3.3067872938806	3.41262192766735	3.27083899211282
38885_at	6.08683473289859	6.6695195468198	6.21404300826176
38890_at	3.52523582279473	3.54511374459752	3.60702156297743
38891_at	4.25727150736224	3.29241834192967	3.42012077342653
38895_i_at	5.00509055502764	5.27702462990987	5.2689563738457
38896_at	6.25177264659249	6.28067274564436	6.22163643300091
38897_at	6.86895213474267	7.02096847782921	6.88702498378505
38898_at	6.23524200196778	6.04511638820531	6.05967090996088
389_s_at	5.88181823940433	5.91965430361761	5.8847197640055
38900_at	5.40019785874237	5.45132048750717	5.39199101681619
38904_at	5.9515679872542	6.05693253530507	5.89173373613996
38905_at	5.28425290498894	5.49078792481359	5.32606519310827
38906_at	3.48053536996593	3.56885148182137	3.4298611413339
38907_at	3.86049406177387	3.89227449192501	3.79375723948271
38909_at	5.67939284360483	5.9272924741337	5.63442807579147
38910_at	5.52888769346793	5.36760596314106	5.37829874820971
38912_at	3.5364671288023	3.7211345639807	3.46574623505188
38914_at	6.23116475978203	6.17451858463178	6.26703870246282
38917_at	5.33797189533134	5.68804127814892	5.39069656252785
38920_at	3.51649752072941	4.20770060479606	3.60994939682504
38921_at	7.50586882307066	7.11329538516121	7.25405511956132
38922_at	6.23466409042028	6.58427552589475	6.37464628881214
38925_at	3.74407032467833	3.21945279862154	3.15685346204313
38927_i_at	3.33997903826795	3.51340844601842	3.39432015617116
38928_r_at	5.71711655885698	5.59264043640807	5.72033768200264
38929_at	4.71341593749078	4.65819185520988	4.66786507775707
38930_at	4.49724278051339	4.60807584729524	4.44954317498292
38933_at	6.95562624081019	7.49820202006791	7.00582300777887
38934_at	5.64869955344083	5.71606450555399	5.64711903855086
38936_at	6.97502016412402	7.09120069829477	6.93781471145617
38937_at	8.19843058436151	8.25084912507011	8.20689699781032
38938_at	3.42491790951529	3.49060057513369	3.41245747742596
38939_r_at	3.51016654813256	3.53557643341889	3.51486756893598
38940_at	3.0717128535457	3.84696411529794	3.16069333517262
38941_s_at	3.11997848064281	3.34911082216332	3.09261901619965
38946_at	4.23554622625687	4.24068157040525	4.21235285393352
38947_at	4.56249064983299	4.62189729870301	4.49487913901023
38951_at	4.73791350210254	5.16329792747967	4.90833387631068
38952_s_at	6.3847181027223	7.09249454655919	6.72985003440509
38953_at	6.52178965637607	6.96635868272493	6.58561686034071
38954_at	7.20649245693042	6.54817759009665	6.95431069917351
38955_at	3.75796255941411	3.81102318324908	3.7072686314082
38956_at	6.82880946564219	6.88867353619215	6.88379097359921
38958_at	4.09007683518321	4.03078695039407	3.95642062889449
38959_s_at	6.17554203208972	6.04656048663179	6.08556244519881
38960_at	8.04899957194231	8.06472121590854	8.02538629100305
38963_i_at	10.310068429651	10.3437446797469	10.3198441028208
38965_at	6.21503975511328	6.26362728643286	6.20331492550037
38970_s_at	8.58172863850206	8.99889318449578	8.5711623039252
38971_r_at	9.40605777826407	9.67153594174888	9.44419226265954
38975_at	5.52133221537137	5.54360354455965	5.50735034061401
38976_at	7.43395066084439	7.93243639691745	7.84808054153328
38995_at	7.77482192241641	7.3767835928469	7.71091181540941
390_at	4.16590948927841	4.20599787909026	4.16254508970922
39002_at	8.40233817408689	8.34495375373933	8.31456815678806
39006_r_at	4.59061723368039	4.62983535723262	4.63049172295224
39015_f_at	4.32406617496414	6.12703282541269	4.71784870709948
39016_r_at	7.57596362982371	8.55428657198613	7.83364145589457
39042_at	6.49766514738538	6.5766910844571	6.49881783130102
39048_at	5.64735729321601	5.66165903670695	5.70251144017658
39051_at	8.12864599470984	8.10618841130767	8.05078409863641
39052_at	6.69864742264513	7.31644368581459	6.97488084052116
39084_at	5.7128293030486	5.83164795306842	5.65801024199677
39085_at	6.00977200914312	6.63706879941113	6.00703948237766
39087_at	4.37613570198644	4.77267300127045	4.46008441068346
39090_at	4.91112091803513	4.81121892704956	4.83303381317567
39094_at	8.88286606478886	8.83915867773579	8.90292474717817
39095_at	6.16504823305775	6.3219513993851	6.16462920277251
39098_at	7.89870782880892	7.760067924255	7.96051831918681
39100_at	5.96731252628901	5.9314086571939	6.00818735279018
39101_at	6.2955077987375	6.20875184068212	6.18025461345081
39102_at	4.45064625332014	5.27785364827208	4.56756819826008
39104_at	6.86378221672316	6.90397303854978	6.87790956305114
39105_at	6.30780077755123	6.78218950985412	6.44311230362255
39107_at	5.10102968077928	5.06522812646461	5.1016960636192
39111_s_at	5.99759061046104	6.02082048109282	5.97237961270999
39121_at	6.48651144567405	6.41130624849015	6.45951804931704
39125_at	7.12562112116236	7.09597250164581	7.0901203948262
39143_at	6.50104523700841	6.36576922109623	6.4000828271162
39144_at	6.61035789412151	6.61513335726609	6.62956811357428
39148_s_at	3.86343502540954	3.97371712538357	3.86152991825384
39151_at	5.16648314999903	5.130666904069	5.12758446426686
39157_at	7.12455948951981	7.12846448054117	7.2028781871759
39161_at	5.26709038962065	5.01466071013431	5.01205838290025
39171_at	7.22892004243671	7.21292803265919	7.1274725704656
39177_r_at	7.24074388382251	7.11354192825995	7.02633742340208
39178_at	4.3798602245638	4.66079580959765	4.77720395898515
39179_at	6.00833016343452	6.05702880498657	5.96634882832185
39181_at	6.69298799343719	6.69017603158801	6.62633172689062
39186_s_at	3.62330187123131	3.6569182033879	3.78779193368043
39187_at	6.90355896873319	7.06183077061069	7.03277207196779
39188_at	4.89401387320114	4.87675197965258	4.89859593878599
39189_at	6.26659742527802	6.2888206291137	6.18884673838779
39190_s_at	7.75851785223388	7.71681482268823	7.69142330383275
39191_at	6.42134391814526	6.39904729029462	6.43070166044935
39192_at	4.89819977374232	4.88841027343177	4.91924665294397
39193_at	5.1598546718033	5.20686953032252	5.04125974931585
39194_at	5.96677234237199	5.9245207571127	6.00699393996222
39195_s_at	5.42552185268813	5.43594361146715	5.34933049380609
39196_i_at	7.30916508162838	7.30973170288981	7.2482951115821
39197_s_at	6.32506652077977	6.13873111802785	6.22242023566609
39198_s_at	6.90274150226592	6.88293834308886	6.82923449659137
39200_s_at	5.47078659281141	5.37522071166585	5.44113769795669
39201_r_at	3.39685263003414	3.5019862888333	3.42695528550481
39202_at	7.40350239038376	7.44291129489532	7.32827277174126
39203_at	3.55396821376956	3.7389235302867	3.55939852415238
39204_at	4.12686955516071	4.27029355247432	4.10398849427105
39205_at	4.99581949839922	5.34560881286051	4.96652193449641
39206_s_at	4.23561302456408	4.35645509288317	4.36425199055962
39207_r_at	6.17634394222685	6.23216273377065	6.17337509552477
39208_i_at	3.00138235644384	3.44424485854147	3.04619354737636
39209_r_at	3.12119777780706	3.25172783249975	3.13505181369333
39211_at	8.05250369192371	7.86968563789396	7.8642561444541
39213_at	3.07060387891781	3.19757338837446	2.94740262582353
39214_at	5.94496091784941	6.04150972090424	6.06131577755415
39215_at	6.78279219046369	6.955607848263	6.78286486489137
39216_at	4.94902592188998	5.10419620879697	4.99971830845504
39217_at	6.85501914828712	6.9630040445526	6.81392214086978
39218_at	5.4406418281396	5.07254012673927	5.3443482062641
39220_at	5.78652851742273	5.94463738882834	5.83822272422152
39221_at	3.34704016507143	3.56847760661437	3.5850312215515
39222_at	5.1437491908341	5.18239726649659	5.12586781310944
39226_at	4.07471451194037	4.22342950754993	4.0974527636301
39227_at	5.0551523877935	5.00573662741042	5.13045619828445
39229_at	6.26528379191426	6.19757185117767	6.24303611104432
39234_at	7.66997469704737	7.70595050135942	7.7376316218776
39235_at	6.58027382800225	6.73875371113567	6.57808832594676
39236_s_at	6.19646039209787	6.65391738140735	6.28992882609999
39237_at	7.76852077408254	7.83284306979189	7.82133956455048
39238_at	6.80003947857842	6.72377620862491	6.72173000216676
39239_at	7.47311837269509	7.81687740686482	7.5518643749209
39240_at	5.24027061165808	5.19528836068146	5.13712889669102
39241_at	5.78693530214774	5.68414472514894	5.68104832844888
39242_at	7.90447931807689	7.94994666795599	7.90849040465396
39247_at	3.31140868920623	3.80165729654429	3.3576884652448
39249_at	7.29620276267511	7.66473398297766	7.41984182332214
39250_at	4.23814182827305	4.33903358384379	4.23928527566559
39254_at	7.18454767378836	7.22998301417646	7.11220833363034
39255_at	5.68106442245349	5.86580391427903	5.66798547337525
39256_at	5.8932320554719	5.89928692461866	5.90222624136742
39257_at	4.80583523240747	4.91424051185953	4.74740492698127
39259_at	3.49543112234285	3.69658095055008	3.42462985365386
39262_at	7.98192318351622	8.38227759220108	8.04337429670771
39265_at	3.24870879766762	3.26032173525359	3.23580213646043
39268_at	6.06879969224245	6.170916971944	6.06952732742987
39270_at	5.78935158604127	5.52013761456116	5.84544219834021
39271_at	6.10644561093971	6.25425165246835	6.28438364710223
39272_g_at	6.22983321309723	6.48543785581386	6.3317574680183
39273_at	4.87894329954794	5.12746756170505	4.73214962110798
39275_at	4.90044521033233	5.07331795855877	4.82846420725275
39276_g_at	6.92370809438762	7.03706733572875	6.93799824960874
39278_at	6.80643744303879	6.81406682857869	6.79999243839214
39279_at	6.22290639708931	5.11924039251359	5.53766336913518
39284_at	4.55289076769561	4.53982702715014	4.49937014740502
39285_at	6.18759047633115	6.40773886573118	6.25206640192712
39286_at	7.2615664569293	6.88971595433687	7.20946723571982
39287_at	4.07773435474514	4.15435580237271	4.06866344996126
39288_at	7.38596533250238	7.64960020805817	7.55087105577703
39289_at	3.74136902549258	4.06693565644771	3.79312509995203
39291_at	6.50664210223601	6.37230494815189	6.37771013613939
39297_at	4.55554478245445	4.38867911558016	4.49481786814608
39300_at	5.41821198143468	5.58972895064894	5.48055070367136
39301_at	7.28564141149723	7.04224504939588	7.21308044411591
39303_at	7.44549582648074	7.45856935062357	7.41900720682288
39304_g_at	6.43797935981643	6.61640057493546	6.38808502765572
39305_at	6.53189028136528	6.55200425467415	6.53601523002875
39309_at	5.42120295238833	5.35953287948058	5.3034112160694
39312_r_at	2.84860687806234	2.88870373577006	2.84363962590999
39314_at	7.49188551902795	7.51101868876397	7.35409331535242
39316_at	6.77648361532844	6.82806588603099	6.77111051995968
39318_at	6.42365826538908	6.4201140693308	6.45958889272006
39320_at	5.20315064248786	5.49495234140778	5.37220639182807
39321_at	4.13128067923409	4.00597154596688	3.80807814835628
39322_at	7.94891842745597	8.17879601229979	7.93978148897845
39326_at	8.95124633314575	8.74169466900342	8.83357715240335
39334_s_at	7.89876169454586	7.80114352693932	7.86443625059206
39349_at	3.59097844165995	3.76527062580783	3.56158667648063
39352_at	6.21957195356242	6.21633688247011	6.18197639047383
39359_s_at	7.83803431699161	7.8063826447937	7.90255922001738
39364_s_at	7.10311111736045	6.75666455324512	7.14644780445535
39365_i_at	3.72187935064432	3.34430522158554	3.64885559220656
39371_at	5.44141677792717	5.62972696242568	5.36829612186635
39374_at	6.00902840638107	6.45911749676919	6.09984325653541
39375_g_at	6.36635526048698	6.49989287452993	6.33903218781948
39384_at	3.38523695608322	3.41221811165317	3.36459240143866
39385_at	6.27801429638749	6.9172835510974	6.80291873219514
39388_at	7.91310384335451	7.99532880024957	8.02428861967888
39393_r_at	2.86284222953267	2.8536985339902	2.77392350223459
39394_at	5.88991933893027	5.92335175452808	5.8225084600883
39399_at	8.32844620988028	8.35115065840676	8.31394078839174
39402_at	6.38002355894138	7.03869349452474	6.57661856688103
39407_at	7.01292541235406	7.13536723343817	6.96797427254653
39413_at	3.77315581653971	3.74742921062497	3.63223904945407
39414_at	3.28668150414395	3.38615128369722	3.26024149171998
39433_at	5.30374531570483	5.32389392303529	5.25858045261941
39439_at	6.83748632520318	7.14090002034643	6.74524538154299
39440_f_at	3.63436957128475	3.68741927757718	3.59812153284524
39446_s_at	4.8336480879954	4.91491964840633	4.84975010248955
39447_f_at	4.81275601320143	4.89204253188739	4.75098287593047
39448_r_at	8.63868888661768	8.63158892843201	8.70603025208133
39449_at	3.10813155913991	3.21767908738063	3.02688326506049
39451_i_at	8.69580144522796	8.54987671570489	8.59890973297007
39452_s_at	6.05585889659098	5.95180436560029	6.1222792546132
39453_at	4.57800816580044	4.6245646375248	4.57912003134146
39454_f_at	7.21273650134875	7.19255422144288	7.206023739232
39455_r_at	8.93899035282549	9.00012526457141	8.91224688282062
39456_at	3.18872772218686	3.25954751986168	3.16911068565146
39457_r_at	3.03852116791078	3.16607049570335	3.09258432087359
39458_s_at	5.69558954991005	5.7717026190438	5.76201216279584
39459_at	7.84117850896526	7.94657657722335	7.86959825203141
39460_g_at	5.88804935593461	5.86275020897774	5.82423282097348
39461_s_at	5.91003557436181	5.97464048689546	5.87166110510415
39462_s_at	4.49000782506989	4.55017516877113	4.47295429102877
39463_at	3.61480910179224	3.79223701721292	3.60686910488326
39464_at	4.88259449169591	5.10340236015822	4.92121416839114
39465_f_at	6.48353499782228	6.49746759126302	6.50981521828771
39466_s_at	6.08451654799162	6.18446604322905	6.08348099385853
39467_f_at	4.60463468032591	4.58544650616998	4.58655648538188
39468_r_at	9.33801001323027	9.23650389991089	9.28081553893871
39469_s_at	6.29443897671585	6.2323766582649	6.21993616070705
39473_r_at	9.91536925402082	9.90462044807458	9.93056424700546
39474_s_at	6.91422768886116	7.08254906680846	6.98728021027975
39475_at	6.87105916141744	6.77626530345509	6.81249399023278
39476_at	4.45254178308946	4.6362631728739	4.42025359155539
39477_s_at	5.70039363977085	5.68775090969598	5.60450403922476
39478_at	6.06251456607404	5.94258414903943	6.165490016312
39479_g_at	4.56119596681647	4.48942659713368	4.57715364776937
39480_s_at	7.80984595397609	7.65682671537436	7.81449816762303
39481_at	4.70931046620956	4.92201276319157	4.72055588144919
39482_at	6.86960336131659	6.99987353310387	6.86410345274095
39483_s_at	3.47563251347811	3.4013085574787	3.52699694113907
39484_at	5.34976782384109	5.47657788788965	5.37319895789109
39485_g_at	5.11860683481276	5.20093281623403	4.97443165325403
39486_s_at	6.07437381791609	6.01972062743949	6.11534542903869
39487_at	6.43188082192708	6.42873135851325	6.41395814152756
39488_at	4.15018494617598	4.09141852592624	4.03773896904622
39489_g_at	6.54696793071874	6.60578866518172	6.55737983390225
39491_s_at	4.2022528630891	4.39948306846291	4.14684357304657
39492_at	3.78249489985325	3.8111036018655	3.75182289642193
39493_at	3.72056209134836	3.67031096367414	3.63021811104369
39494_at	3.23598758332915	3.14316092656409	3.2525171915102
39495_at	2.7670498485944	2.78118185439365	2.77330065475209
39496_s_at	5.93266714077062	5.97256880585569	5.9000101107694
39497_at	6.23420634220397	6.17456369477605	6.20853213833868
39498_at	3.43003232583595	3.51570514714682	3.35967417539873
39499_s_at	6.15302530901809	6.04629147791058	6.17230169333334
395_at	3.77898372287237	3.77045741679959	3.74534254074699
39500_s_at	6.36745947459485	6.45232229847521	6.40526730940683
39501_f_at	8.66948029020192	8.68642714679041	8.69552335929542
39502_at	6.96286622329582	7.09949045512951	7.0215855560891
39504_at	8.0242871550059	8.09112032197269	8.03098210061465
39505_at	7.5709023932313	7.55953731244311	7.49514825507656
39508_at	6.51606431291318	6.48221348685423	6.47744772873452
39511_at	6.24415936574252	6.36430509868486	6.29329813262892
39512_s_at	6.65809472209842	6.74073216071742	6.78392012310232
39513_r_at	5.96966891880027	6.07374900171818	5.99448778211923
39514_s_at	6.64783857603101	6.67807562280026	6.63399998908712
39515_s_at	5.97151013984109	6.01742582769903	6.04395867749962
39521_at	7.18228246468117	6.80155471335479	7.0309633485116
39522_at	7.32553683660277	7.49143887420452	7.3205815402667
39524_at	4.99629948526773	5.03406838093233	4.94941213196309
39527_at	4.02185663830122	4.04934920601532	4.02605707347522
39529_at	6.6927199836652	6.71221609184053	6.64228208192179
39531_at	5.64924945582764	5.61260350378287	5.56585949498633
39532_at	5.87173401032135	5.87029397523833	5.72972958980718
39535_at	6.52830846602036	6.64832003100587	6.61694098497743
39536_at	6.89355943737231	6.82454754684619	6.81499035019594
39538_at	5.04558857978973	5.11040106856238	5.04654960732239
39539_at	7.86500200014522	7.81846590929329	7.79833785154504
39540_at	6.48067664356146	6.21130064651626	6.4076215636485
39543_at	6.85204401718941	6.92054785470405	6.7777436045765
39547_at	6.2872591757297	6.32923480716542	6.22606676293546
39553_at	4.18549129228924	4.28038539704697	4.101955273419
39558_s_at	6.62334407343217	6.60501436907281	6.66677958612692
39559_at	3.51886552617599	3.52717573135668	3.59079814596266
39564_s_at	6.19552435245576	6.19024347075331	6.06888335801824
39567_at	7.29960165422345	7.21580398328415	7.28910184528695
39569_at	7.8728020569205	8.11291135751972	7.99006749502724
39570_at	7.93041227387967	7.92035532128825	7.90775973151983
39571_at	5.60591475554919	5.6409478802199	5.55512899617847
39572_at	4.57585132136924	4.32006042301534	4.24601874148655
39573_at	6.87222650705345	6.86163288527782	6.77346256099112
39574_at	7.26859086779793	7.15891504157554	7.23216171092266
39576_at	5.1783194151136	5.53057048806649	5.16792149073578
39577_at	4.61238034225595	4.48772338864004	4.56207606788886
39578_at	7.01158207517734	7.03920830520073	6.95803441127165
39584_at	5.58491048022965	5.80164160172207	5.58493380870678
39587_at	7.30626929886923	7.45417254947027	7.32361682374539
39588_at	9.22147009475019	8.9199802962076	9.14832548735877
39589_at	3.92981341168802	3.96132127199669	3.91826801800368
39590_at	6.35252327747178	6.35570535473161	6.13069377065866
39596_at	5.47202673086552	5.31210843244473	5.52573560326281
39598_at	6.93013336808248	7.31824338613869	6.90606539736539
39599_at	3.68263643062109	3.65831391477297	3.67825821917503
39604_at	4.59379072910529	4.84813428955977	4.69077145303499
39605_at	4.2421501110822	4.23089200784514	4.23552839491984
39608_at	3.62372195087487	3.96410629598812	3.75072656212736
39618_at	3.12788469853828	3.17259280942061	2.91639062920721
39619_at	6.48255414415067	6.42720935593714	6.3911629012833
39622_at	6.11984964000439	6.14849862826335	6.09710742291448
39624_at	7.13133941184748	7.26254427282559	7.05513605106357
39627_at	3.11110381880615	3.17622992487594	3.17627916940304
39630_at	5.94878125557962	5.88715787097003	5.87091605963142
39632_at	3.42879152677791	3.60875342543918	3.46316695127305
39633_at	7.32267401970122	7.70089224202203	7.37211779858025
39641_at	5.78178494459725	6.43425982472658	6.05751464982295
39642_at	4.93317364638644	5.09940084382689	4.92923249941721
39644_at	3.22922232732486	3.48170207455543	3.23804644224725
39645_r_at	9.70108882779342	9.7592060786307	9.71761007706702
39648_at	6.19697382390278	6.19753545130245	6.12927516030199
39651_at	6.72975706414754	7.30056993565317	6.81976100083178
39652_at	2.94341569756113	3.00331187350021	2.96289853669782
39653_at	3.723979399916	3.77757589830701	3.71053739363478
39654_at	5.071654702203	4.65542698588161	4.92647639002074
39655_at	5.69487581356153	5.62825973318953	5.67666848878588
39656_at	6.44846930931752	6.46488346658283	6.50597921996691
39657_at	8.11572893932024	8.1136601817374	8.16249527636055
39662_s_at	5.822624482212	5.74112373695212	5.69827657428716
39667_at	6.9549825279987	6.90281640931001	6.93647176915963
39668_at	6.72828296782935	6.71461299599277	6.87979964196249
39669_at	5.48407736695629	5.58110245525497	5.44762314885337
39670_at	7.29062425171811	7.52529908541391	7.3293959947881
39671_at	4.15897369674916	4.14277913975626	4.3419575627389
39672_at	6.20147012004538	6.43192614932445	6.40745934460043
39675_at	6.87820340903896	7.27078451292325	6.92832763604804
39676_at	4.54266594132239	4.65802928233718	4.53114941263683
39679_at	7.0580914616115	7.14693866353548	7.07057675388428
39680_at	3.10347178540045	3.09487721368453	3.06088031890924
39682_at	5.91157680214348	6.15436007719025	5.91346324004545
39683_at	6.90454515097388	7.20740572333228	6.93642780875932
39684_at	7.10233363350061	7.01294932404034	7.03580593689375
39716_at	3.63320668680439	3.75159213407756	3.55270740484603
39719_at	6.44055794900451	6.49069919310853	6.34375051603345
39726_at	4.8567021488897	4.69478279173693	4.73078564912456
39732_at	5.36862233527579	5.73968523674965	5.51552583507376
39736_at	4.84906267036048	5.05681075415631	4.87077495052079
39737_at	5.36879387443106	5.46419341343933	5.3823838326885
39752_at	7.75720407740726	8.11717559542399	7.81212608522367
39753_at	7.38965512520332	7.65044843425112	7.45670285958688
39763_at	7.80116156857628	7.71266029008297	7.7574863945371
39768_at	3.79263702891176	4.00551468468718	3.72095707829533
39769_at	5.16846236721708	5.41807988388297	5.14155833582195
39772_at	8.27875391701482	8.36701648513781	8.17127551083601
39786_at	4.2279736977776	4.17462148281693	4.14555184542377
